name,appid
Canyon Capers,275490.0
NARUTO X BORUTO Ultimate Ninja Storm Connections - ПРЕДЗАКАЗ,1020790.0
Hello Puppets! VR,1426280.0
Age of Wonders: Planetfall,718850.0
For Honor - Starter Edition,304390.0
WRC 6 FIA World Rally Championship,458770.0
The Heroic Legend of Eagarlnia,1116880.0
"Warhammer 40,000: Gladius - Relics of War",489630.0
Umbrella Corps - Deluxe Edition,1323470.0
Kathy Rain: Director's Cut,1395030.0
Lil Gator Game,1586800.0
Demon Skin,1522140.0
Assassin's Creed: Syndicate - Season Pass - DLC,1205240.0
Armored Brigade,1089840.0
ONE PUNCH MAN: A HERO NOBODY KNOWS - Character Pass - DLC,1176379.0
Battlestar Galactica Deadlock: The Broken Alliance - DLC,726560.0
Lightmatter - Full Game - DLC,1179290.0
Panzer Corps 2: Axis Operations - 1943 - DLC,1938820.0
ArcaniA,39690.0
Bibots,1610500.0
Gotham Knights,498240.0
Her Majesty's Spiffing,488770.0
ONE PUNCH MAN: A Hero Nobody Knows,991560.0
The MISSING: J.J. Macfield and the Island of Memories,842910.0
Brawlout,263720.0
RWBY: Arrowfell,1982150.0
Battle vs Chess,211050.0
Cities in Motion: St. Petersburg - DLC,206716.0
Delta Force 2,32630.0
Wooden Sen’SeY,259830.0
Bridge Project,232950.0
NARUTO TO BORUTO: SHINOBI STRIKER - Season Pass 4 - DLC,1090165.0
Crusader Kings II: Charlemagne - DLC,292982.0
Marooners,423810.0
Far Cry 4,1418980.0
MONSTER HUNTER: WORLD: Iceborne - Master Deluxe Edition,1205240.0
Sudden Strike 4 Complete Collection,10322.0
OctaFight,1196690.0
Act of War: Direct Action,2710.0
Bee Simulator,914750.0
Super Lucky's Tale,847360.0
Victoria II: A House Divided - DLC,42968.0
"STAY COOL, KOBAYASHI-SAN!: A RIVER CITY RANSOM STORY",836590.0
Cyberdimension Neptunia: 4 Goddesses Online,632350.0
Airline Tycoon Deluxe,331920.0
Hearts of Iron IV: Axis Armor Pack - DLC,1086480.0
Sigma Theory: Brazil - Additional Nation - DLC,1313010.0
River City Saga: Three Kingdoms,1013220.0
Steel Rats,619700.0
Buissons,1151930.0
War Mongrels,1101790.0
"Warhammer 40,000: Gladius - Fortification Pack - DLC",1170010.0
Cobra Kai 2: Dojos Rising,1681870.0
BATTLETECH - Mercenary Collection,20974.0
The Lord of the Rings: Gollum™,1265780.0
Mighty No. 9,1184370.0
APEX LEGENDS: LOBA EDITION - DLC,2192770.0
Giana Sisters 2D,350770.0
Nickelodeon Kart Racers 3: Slime Speedway,1620040.0
Cities: Skylines - World Tour Bundle 2 - DLC,30910.0
"Warhammer 40,000: Sanctus Reach - Horrors of the Warp - DLC",841150.0
GUILTY GEAR XX ACCENT CORE PLUS R,348550.0
Pro Cycling Manager 2019,936140.0
Broken Sword 3: The Sleeping Dragon,33610.0
Atomicrops - Deluxe Edition,16073.0
Golf With Your Friends,2591390.0
Surviving the Aftermath: Ultimate Colony Upgrade - DLC,2085790.0
SoulCalibur VI,544750.0
Wicce,465130.0
LEGO® DC Super-Villains - Deluxe Edition,1205240.0
Gladiator Guild Manager,1043260.0
SteamWorld Quest: Hand of Gilgamech,804010.0
Momonga Pinball Adventures,491560.0
Assassin’s Creed: Freedom Cry,369190.0
Brain Marmelade,1361190.0
STAR WARS BATTLEFRONT II,31648.0
Dying Light - Vintage Gunslinger Bundle - DLC,748341.0
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - Road to Boruto Expansion - DLC,2597.0
OUTBUDDIES,1083310.0
BATTLETECH - Heavy Metal - DLC,1151170.0
Pillars of Eternity - The White March Part II - DLC,2192770.0
Hunting Simulator,585080.0
Way of the Hunter - Elite Edition,1392840.0
LEGO® The Incredibles,746560.0
Imperator: Rome,859580.0
MX vs ATV Legends,1205970.0
Defend the Rook: Tactical Tower Defense,1084600.0
Kana Quest,725850.0
Crusader Kings II: Byzantine Unit Pack - DLC,210896.0
Tails Noir: Artifact Edition,21252.0
DARK - Cult of the Dead - DLC,249170.0
Before We Leave,1086940.0
Cities: Skylines - Deluxe Upgrade Pack - DLC,346791.0
Blitzkrieg 3,235380.0
Big Crown®: Showdown,793360.0
Gal*Gun Returns,1425730.0
Conan Exiles: The Savage Frontier Pack - DLC,919390.0
Algo Bot,286300.0
Gigapocalypse,1543240.0
Space Robinson: Hardcore Roguelike Action,953870.0
Agatha Knife,618950.0
Assassin's Creed Odyssey - Ultimate Edition,1205240.0
Banners of Ruin - Moonstone - DLC,2191860.0
Wordle 3,1428820.0
Bionic Commando Rearmed,21680.0
WRC 10 FIA World Rally Championship - Arena Panzerplatte - DLC,619680.0
Kingdom Come: Deliverance - Treasures of the Past - DLC,2192770.0
Dying Light - Gun Psycho Bundle - DLC,2192770.0
The Escapists 2,1812090.0
Nexus - The Jupiter Incident,6420.0
The Longest Journey,6310.0
Cellyon: Boss Confrontation,802120.0
Sword Art Online: Alicization Lycoris - Premium Pass - DLC,2192770.0
Tropico 6 - Going Viral - DLC,2594010.0
Eternal Journey: New Atlantis,1038630.0
Men of War: Assault Squad 2 - Deluxe Edition Upgrade DLC - DLC,271850.0
Grimind,265380.0
Bombslinger,475960.0
The Descendant,351940.0
PAC-MAN MUSEUM+,1665130.0
Gangs of Sherwood - Lionheart Edition - ПРЕДЗАКАЗ,1351000.0
Crime O'Clock,1736290.0
Camp Canyonwood,1374170.0
Super Bomberman R,702700.0
The Skylia Prophecy,1443370.0
End of Lines,1658960.0
REMEDIUM,1659090.0
Day of Infamy,447820.0
Project CARS 3 - Deluxe Edition,675590.0
LEGO® DC Super-Villains,2442810.0
Earth 2150: Escape from the Blue Planet,253880.0
Fantasy General II: Invasion,1025440.0
Legends of Persia,301220.0
Stalcraft - Ключ для обычного контейнера - DLC,
looK INside - Chapter 2 Soundtrack - DLC,2141080.0
Destiny 2: The Witch Queen Deluxe + Bungie 30th Anniversary Bundle - DLC,2192770.0
"Warhammer 40,000: Sanctus Reach",502370.0
Fling to the Finish - Supporter Pack - DLC,1670570.0
Cities: Skylines - 80's Downtown Beat - DLC,2144483.0
The Ascent - CyberSec Pack - DLC,1802450.0
Strider,404100.0
JUMANJI: The Video Game,896950.0
MX vs. ATV Supercross Encore,282050.0
SuperPower 2 Steam Edition,282400.0
Cities in Motion 2 Collection,225420.0
Cities in Motion: London - DLC,206720.0
Port Royale 3: Gold Edition,29658.0
The Ascent - Cyber Warrior Pack - DLC,1802451.0
Hyperdevotion Noire: Goddess Black Heart,415480.0
Moving Out,996770.0
Tinkertown,1276660.0
Dying Light - Van Crane Bundle - DLC,1762700.0
Etherborn,812160.0
Garbage,1253710.0
Rad Rodgers,353580.0
Worms World Party Remastered,1061880.0
Beacon Pines,1269640.0
Ancient Aliens: The Game,1998260.0
Mx vs Atv Reflex,55140.0
Regency Solitaire,351090.0
Burly Men at Sea,403290.0
TT Isle Of Man: Ride on the Edge 3 - Racing Fan Edition,1924170.0
Europa Universalis IV: Extreme Upgrade Pack - DLC,625171.0
Cities: Skylines - All That Jazz - DLC,715193.0
Naruto Shippuden: Ultimate Ninja Storm 4 - Season Pass - DLC,416424.0
Pillars of Eternity - Definitive Edition,1036890.0
Master of Magic: Rise of the Soultrapped - DLC,2482370.0
The Lord of the Rings: Gollum™ - Precious Edition,1265780.0
Far Cry New Dawn,996970.0
Zarya - 1: Mystery on the Moon,640090.0
The Crow's Eye,449510.0
Sense - ?????: A Cyberpunk Ghost Story,1120560.0
Battlestar Galactica Deadlock: Anabasis - DLC,879240.0
Red Comrades 3: Return of Alaska. Reloaded,546220.0
The Metronomicon – The End Records Challenge Pack - DLC,674670.0
Hills of Glory 3D,317920.0
Lovingly Evil,1247020.0
World War One Centenial Edition,1556790.0
MONSTER HUNTER: WORLD: Iceborne - DLC,1390430.0
Dungeon Drafters,1824580.0
Rise of the Third Power,698700.0
Phantom Breaker: Battle Grounds,329490.0
New Yankee 6: In Pharaoh's Court,1059710.0
Goo Saga HD,506830.0
Overcooked! All You Can Eat,663240.0
Masterplan Tycoon,1644500.0
Ozymandias - Season Pass - DLC,2226120.0
Barn Finders VR,1682320.0
INSOMNIA: The Ark - Original Soundtrack - DLC,942170.0
Horror Story: Hallowseed,1151250.0
Alternate Jake Hunter: DAEDALUS The Awakening of Golden Jazz,836600.0
BATTLETECH - Deluxe Content DLC - DLC,1535220.0
Broken Sword 2: The Smoking Mirror - Remastered,33600.0
Future Wars,46440.0
Tour de France 2021,1454050.0
Strayed Lights,2162020.0
We Love Katamari REROLL+ Royal Reverie,1730700.0
HITMAN 2,6850.0
Wattam,702680.0
Giana Sisters: Twisted Dreams,223220.0
Surviving the Aftermath: Forgotten Tracks - DLC,1803781.0
Ciel Fledge: A Daughter Raising Simulator,738270.0
Trials Rising,641080.0
Cities: Skylines - Content Creator Pack: Sports Venues - DLC,2224690.0
Empires of the Undergrowth,463530.0
Frank and Drake,1530800.0
Puppet Kings,756020.0
Realpolitiks II,1248060.0
Middle-earth: Shadow of Mordor GOTY,322060.0
Fishing: Barents Sea - King Crab - DLC,914970.0
Europa Universalis IV: Ultimate Bundle,22085.0
Melvor Idle: Atlas of Discovery - DLC,2492940.0
Spitlings,1002000.0
Super Robot Wars 30 - Deluxe Edition,1823802.0
Full Spectrum Warrior: Ten Hammers,4530.0
G.I. Joe: Operation Blackout - G.I. Joe and Cobra Weapons Pack - DLC,1466821.0
Rush for Berlin Gold,40320.0
Crowalt: Traces of the Lost Colony,1269500.0
There Is No Light: Enhanced Edition,1132980.0
Skydrift Infinity,827330.0
Street Fighter V - Champion Edition Upgrade Kit - DLC,1205240.0
Train Simulator: DR BR 86 Loco Add-On - DLC,325971.0
Freaking Meatbags,297060.0
Snowtopia: Ski Resort Builder,1124260.0
Shutter Nyan! Enhanced Edition,1227320.0
Battle Chasers: Nightwar,451020.0
Strategic Command: American Civil War,1966130.0
Dorke & YMP,474810.0
DE-EXIT - Eternal Matters,1396190.0
Ice Age Scrat's Nutty Adventure,751060.0
The Escapists + The Escapists: The Walking Dead Deluxe,1197440.0
Aspire: Ina's Tale - Deluxe Edition,23854.0
Isbarah,333510.0
Star Wars: Empire at War - Gold Pack,1094520.0
One Piece Burning Blood,425220.0
Tom Clancy's Rainbow Six: Siege - Year 7 Premium Pass - DLC,2192770.0
Patrician III,33570.0
Last Rites,814610.0
Saga of Sins,2094550.0
Lonesome Village,1418360.0
Etherlords II,270790.0
Пополнение кошелька Playstation Store Польша 70zl (PSN),
Disney Bolt,340990.0
JoJo's Bizarre Adventure: All-Star Battle R - Digital Ultimate Edition,1205240.0
Colonial Conquest,341030.0
Kingdom Come: Deliverance – The Amorous Adventures of Bold Sir Hans Capon - DLC,921950.0
Guilty Gear X2 #Reload,314030.0
Warhammer: Chaosbane,774241.0
Cassette Beasts,1321440.0
Tom Clancy's Rainbow Six: Siege - Year 7 Pass - DLC,2192770.0
Tom Clancy's The Division - Gold Edition,1205240.0
Kainga: Seeds of Civilization,1269710.0
WRC 10 FIA World Rally Championship - Career Starter Pack - DLC,21763.0
Dying Light - Harran Ranger Bundle - DLC,436080.0
Letters - a written adventure - Artbook - DLC,1751590.0
Prince of Persia: Warrior Within,345800.0
GRUNND,1449920.0
Sky Haven Tycoon - Airport Simulator,674090.0
Steel Division: Normandy 44,572410.0
Post Scriptum: Deluxe Edition,22490.0
Men of War: Assault Squad 2 - Airborne - DLC,357760.0
Two Worlds Collection,1046500.0
Medieval Engineers,333950.0
Best Day Ever,1286380.0
White Day: A Labyrinth Named School,466130.0
Europa Universalis IV: Rule Britannia - DLC,760070.0
ACE COMBAT™ 7: SKIES UNKNOWN - Season Pass - DLC,929106.0
Worms Ultimate Mayhem - Multiplayer Pack - DLC,70615.0
Hellboy Web of Wyrd,2160480.0
Cassiodora,1708550.0
Two Worlds II HD - Call of the Tenebrae - DLC,626630.0
Hearts of Iron III Collection,9691.0
Camp Sunshine,457570.0
"Europa Universalis IV: Guns, Drums & Steel Vol 3 Music Pack - DLC",1756190.0
The Escapists - Fhurst Peak Correctional Facility - DLC,349310.0
DJMAX RESPECT V - Portable 3 Original Soundtrack (REMASTERED) - DLC,2192770.0
Farming Simulator 19 (Steam),1205240.0
Landlord's Super,1127840.0
The Inner World - The Last Wind Monk,613470.0
Etherlords Bundle,35978.0
Super Blackjack Battle 2 Turbo Edition - The Card Warriors,545200.0
Night Call,680380.0
Wulin Chess,1525410.0
Field of Glory II: Medieval - Swords and Scimitars - DLC,1651570.0
Tropico 4,57690.0
Robin Hood,1159420.0
Aerial_Knight's Never Yield,1323540.0
Armored Brigade Nation Pack: Italy - Yugoslavia - DLC,1101590.0
Anno 2205 - Ultimate Edition,1205240.0
Fort Boyard,1058330.0
DARK SOULS III - Ashes of Ariandel - DLC,506970.0
Distant Worlds 2: Factions - Quameno and Gizureans - DLC,2409480.0
Raining Blobs,414370.0
City of Gangsters: Shadow Government - DLC,1968890.0
Street Fighter V - Season 5 Premium Pass - DLC,2677430.0
Bear With Me - Episode 3 - DLC,698250.0
NAMCO MUSEUM ARCHIVES Volume 2,1254620.0
Soulblight,530930.0
Extinction,570710.0
Beyond a Steel Sky,1146310.0
AquaNox 2: Revelation,39640.0
//N.P.P.D. RUSH// - The milk of Ultraviolet,270090.0
Star Wars Jedi Knight: Jedi Academy,1286830.0
Surviving Mars: Colony Design Set - DLC,952892.0
DUNGEONS,57650.0
Disney Universe,1487300.0
TEKKEN 7 - Season Pass 2 - DLC,878467.0
Neptunia Virtual Stars,1399840.0
P?querette Down the Bunburrows - Soundtrack - DLC,2373510.0
Sea Salt,983350.0
RiMS Racing,1346010.0
Glitchpunk - Supporter Pack - DLC,1670560.0
Fishing: Barents Sea,501080.0
Yono and the Celestial Elephants,602430.0
Ashina: The Red Witch,1259140.0
Commandos: Behind Enemy Lines,6800.0
Arson and Plunder: Unleashed,293600.0
Post Scriptum: Supporter Edition,736220.0
Chaos Control,781270.0
Mr. DRILLER DrillLand,1126750.0
Stay Dead Evolution,341070.0
Per Aspera - Deluxe Edition,18040.0
Warhammer: Chaosbane - Tomb Kings - DLC,1004919.0
Excubitor,357030.0
Sheltered 2,313120.0
I Am Dead,951750.0
DRAGON BALL: THE BREAKERS,1276760.0
Control - Ultimate Edition,870780.0
The First Templar,57680.0
The Hong Kong Massacre,741510.0
PAW Patrol Mighty Pups Save Adventure Bay,1374990.0
Empire of Sin - Deluxe Edition,1303312.0
15 Days,342990.0
Assassin's Creed III Remastered,237850.0
Little Big Workshop - The Evil DLC - DLC,1426880.0
The Escapists: The Walking Dead,207610.0
WRC 9 - Career Starter Upgrades (Steam) - DLC,1530503.0
My Time At Portia - Player Attire Package - DLC,1075040.0
GAROU: MARK OF THE WOLVES,366240.0
Impulsion,811270.0
Evan's Remains,1110050.0
Each Other,2170090.0
Teslagrad 2,1698220.0
The Dwarves,403970.0
Radical Rabbit Stew,1232010.0
Strategic Command WWII: War in Europe,593030.0
Dark Light,1134520.0
West of Dead: The Path of The Crow - Deluxe Edition,15008.0
Tennis World Tour 2,1223910.0
Evil Dead: The Game,1493750.0
GUILTY GEAR -STRIVE-,1384160.0
DRAGON BALL XENOVERSE 2 - HERO OF JUSTICE Pack Set - DLC,2161560.0
Tamarin,1064840.0
SpellForce 2: Demons Of The Past,245050.0
TEKKEN 7 - Season Pass 3 - DLC,1114550.0
Tropico 5 - Surfs Up! - DLC,306395.0
Umbrella Corps,2411980.0
We should talk.,1255990.0
Europa Universalis IV: Conquest of Paradise - DLC,2278.0
Beast Quest,707060.0
Moto Racer 4,417430.0
Europa Universalis IV: Monuments to Power Pack - DLC,768340.0
Vampire: The Masquerade – Swansong BOSTON BY NIGHT - DLC,2407740.0
DOTORI,1109720.0
Fishing: Barents Sea - Line and Net Ships - DLC,913750.0
HeartZ Co-Hope Puzzles,347330.0
Moero Chronicle,638160.0
Conan Exiles: Treasures of Turan Pack - DLC,1040930.0
Cassette Beasts: Deluxe Edition,29759.0
NARUTO TO BORUTO: SHINOBI STRIKER - Season Pass - DLC,888872.0
Filament,1137350.0
Dungeon of Eyden,1131060.0
Kill The Bad Guy,293940.0
Stalcraft - Запасные детали - DLC,
Star Wars Collection,31648.0
Barotrauma - Supporter Pack - DLC,1197650.0
Little Friends: Puppy Island,2172900.0
Out There: Omega Edition,334420.0
SAMURAI SHODOWN NEOGEO COLLECTION,999660.0
Songbird Symphony,909820.0
Tetragon,1545850.0
Prince of Persia: The Forgotten Sands,345800.0
Viking Brothers 5,1063350.0
Europa Universalis IV: El Dorado - DLC,338160.0
AEW: Fight Forever - Elite Edition,2611260.0
Boo! Greedy Kid,770630.0
As Far As The Eye,1119700.0
Sacred Stones,826040.0
Far Cry 3: Blood Dragon,12320.0
ReCore: Definitive Edition,537450.0
DRAGON BALL Z: KAKAROT - Deluxe Edition,1205240.0
Hohokum,1210550.0
Finding Teddy Bundle,259600.0
BAJA: Edge of Control HD,623090.0
ONE PIECE World Seeker - Deluxe Edition,571720.0
Rayman Origins,207490.0
THE SIMS 4: SPA DAY - DLC,526060.0
Evertried,1607040.0
Cities: Skylines - Deep Focus Radio - DLC,1065490.0
Dying Light - Hellraid - DLC,305620.0
Under The Waves,1975440.0
The Art of NORCO - DLC,1919990.0
Logistics Company,1056760.0
Aggelos,717310.0
ACE COMBAT™ 7: SKIES UNKNOWN – TOP GUN: Maverick Ultimate Edition,1966880.0
INSOMNIA: The Ark - Deluxe Set - DLC,949900.0
South Park: The Fractured but Whole,1209460.0
OVERWHELMED,2407200.0
SD GUNDAM G GENERATION CROSS RAYS - Deluxe Edition,728530.0
MX vs. ATV Unleashed,359220.0
Odysseus Kosmos and his Robot Quest (Complete Season),645820.0
AquaNox,39630.0
Space Pilgrim Episode II: Epsilon Indi,431710.0
WRC 7 FIA World Rally Championship,621830.0
Kingdom Eighties - Rad Edition,33172.0
From Space,1502190.0
Nickelodeon All-Star Brawl - Rocko Pack - DLC,1967791.0
STAR WARS SHADOWS OF THE EMPIRE,281990.0
Clanfolk,1700870.0
Battleplan: American Civil War,285130.0
Overcooked!,909720.0
Trulon: The Shadow Engine,433840.0
House of 1000 Doors: Evil Inside,1038620.0
Klotzen! Panzer Battles,804860.0
Port Royale 4 - Buccaneers - DLC,1521130.0
Assassin’s Creed Liberation HD,1205240.0
Europa Universalis IV: Starter Pack,22086.0
UNO,571810.0
WRC 4 FIA World Rally Championship,256330.0
Alien Rampage,516440.0
Master of Orion: Revenge at Antares Race Pack. - DLC,140688.0
Sword Legacy Omen,690140.0
Fishing: North Atlantic - Scallops Expansion - DLC,1602660.0
Europa Universalis IV: Common Sense Collection - DLC,22085.0
Super Arcade Soccer 2021,1256710.0
METAL SLUG 2,366260.0
SHOCK TROOPERS 2nd Squad,465870.0
Dead Rising 2: Off The Record,294100.0
3SwitcheD,206610.0
Fairy Fencer F: Refrain Chord,2228390.0
Exoprimal,2467361.0
Mega Man Zero/ZX Legacy Collection,1109480.0
ACE COMBAT 7: SKIES UNKNOWN - Season Pass - DLC,929106.0
This Way Madness Lies,1318970.0
Knights of Pen and Paper 2 - Dragon Bundle,310060.0
Puzzle Agent 2,94590.0
Surviving Mars: Space Race Plus - DLC,1196420.0
Cities: Skylines - African Vibes - DLC,2148904.0
Hyperdimension Neptunia Re;Birth2: Sisters Generation,351710.0
LEGO® Marvel™ Super Heroes,1205240.0
Hellfront: Honeymoon,824460.0
Beans: The Coffee Shop Simulator,549240.0
DJMAX RESPECT V - V EXTENSION II Original Soundtrack - DLC,1843010.0
GUILTY GEAR Xrd REV 2,520440.0
Gun Gun Pixies,1023970.0
Dying Light - Viking: Raiders of Harran Bundle - DLC,1498210.0
Firegirl: Hack 'n Splash Rescue,1608550.0
KryptCrawler,691590.0
Atomicrops,757320.0
Sudden Strike 4 - Finland: Winter Storm - DLC,813390.0
Pro Cycling Manager 2020,1178400.0
Commandos: Beyond the Call of Duty,6810.0
Train Sim World,2362300.0
"Warhammer 40,000: Battlesector - Daemons of Khorne - DLC",2199370.0
Field of Glory II: Medieval - Rise of the Swiss - DLC,1882110.0
Blitzkrieg 3 Playkey,235380.0
House Cleaning Survival,1564700.0
Psychedelica of the Black Butterfly,865820.0
Aces of the Luftwaffe,353940.0
Tales of Monkey Island: Complete Season,31170.0
FreakOut: Extreme Freeride,304540.0
King Arthur Collection,9709.0
Dark Souls: Remastered,570940.0
Sniper Ghost Warrior 3,575310.0
Dead Age 2,1443660.0
Worms Rumble: Emote Pack - DLC,2192770.0
Shadows of Doubt,986130.0
Cities in Motion 1 and 2 Collection,9520.0
I and Me,399600.0
Black Moon Chronicles,501500.0
Gary Grigsby's War in the East 2: Steel Inferno - DLC,1975590.0
Cities: Skylines - European Suburbia Content Creator Pack - DLC,715190.0
Broken Age,1196210.0
SOULCALIBUR VI: Season Pass 2 - DLC,1162208.0
Tom Clancy's Splinter Cell: Double Agent,13580.0
Ruggnar,1303050.0
UNO - Ultimate Edition,1205240.0
Last Stop,1122690.0
Floppy Knights,1057800.0
NERF Legends,1279910.0
MiG-29 Fulcrum,32740.0
Trials of The Blood Dragon,1144170.0
Crusader Kings II: Royal Collection,6208.0
World War Z: Aftermath - Deluxe Edition,21208.0
Europa Universalis III: Divine Wind,25808.0
GUILTY GEAR,850980.0
F-22 Lightning 3,32730.0
Surviving the Aftermath: Shattered Hope - DLC,2146190.0
Boiling Bolt,462250.0
Europa Universalis III: Revolution II Unit Pack - DLC,25816.0
Far Cry 3,1222370.0
Interkosmos 2000,2246550.0
Borderlands 3 - Season Pass 2 (Steam) - DLC,619680.0
Dragon Ball FighterZ - FighterZ Pass - DLC,992176.0
Prince of Persia (2008),345800.0
Splendor,376680.0
Code Vein: Hunter's Pass (Season Pass),773991.0
Far Cry Primal,925970.0
HyperParasite,838110.0
Digimon Survive,871980.0
Layers of Fear,1383600.0
Cities: Skylines - Country Road Radio - DLC,815380.0
Zombie Party,384500.0
Kingdom Come: Deliverance - Art Book - DLC,40980.0
Devils & Demons,363960.0
Return to Mysterious Island 2,277270.0
Pocket Kingdom,462620.0
Surviving Mars: Space Race - DLC,801670.0
Voyage: Journey to the Moon,302180.0
Unworded,687900.0
WE ARE FOOTBALL,1196470.0
Train Simulator: LGV: Marseille - Avignon Route Add-On - DLC,376938.0
The Book of Unwritten Tales 2 - Almanac Edition,346230.0
Empire of Sin: Expansion Pass - DLC,18007.0
Dead Alliance: Multiplayer Edition,1676840.0
Bus Driver Simulator - Tourist - DLC,953580.0
NARUTO TO BORUTO: SHINOBI STRIKER - Season Pass 3 - DLC,1090164.0
ACE COMBAT™ 7: SKIES UNKNOWN – TOP GUN: Maverick Edition,1966880.0
I am not a Monster - Multiplayer Version - DLC,1174290.0
Batman: Arkham Knight - Premium Edition,1197440.0
BATTLETECH - Shadow Hawk Pack - DLC,799751.0
"Warhammer 40,000: Space Wolf - Wrath of the Damned - DLC",2192770.0
HYPERNOVA: Escape From Hadea,650750.0
Togges,1550270.0
Red Barton and The Sky Pirates,540590.0
EA SPORTS FC™ 24,2195250.0
Dying Light - Rais Elite Bundle - DLC,1112520.0
Kerbal Space Program: Making History - DLC,2192770.0
Saint Kotar,1358530.0
REZ PLZ,911680.0
Metro: Last Light Redux,1205240.0
Painkiller Hell & Damnation: Heaven's Above - DLC,2192770.0
Cities: Skylines - Content Creator Pack: Brooklyn & Queens - DLC,2313320.0
Europa Universalis III: Revolution SpritePack - DLC,25814.0
Evoland Legendary Edition,1020470.0
Resident Evil Village - Deluxe Edition,2062120.0
Crusader Kings II Dynasty Starter Pack - DLC,5177.0
Fairy Knights,903850.0
Clustertruck,397950.0
The Cows are watching,563130.0
Commandos 3: Destination Berlin,6840.0
Blood Bowl 2,236690.0
Furi - One More Fight - DLC,1556790.0
Tropico 4: Junta Military - DLC,57696.0
Tom Clancy’s Splinter Cell: Blacklist,13560.0
Stunt Kite Party,960240.0
Shadowrun: Hong Kong - Extended Edition Deluxe Upgrade,395260.0
Crazy Soccer: Football Stars,735550.0
Rebel Cops,970960.0
"Warhammer 40,000: Sanctus Reach - Sons of Cadia - DLC",716660.0
Fire: Ungh’s Quest,325520.0
ACE COMBAT™ 7: SKIES UNKNOWN - TOP GUN: Maverick Edition,1966880.0
Broken Sword 5: The Serpent's Curse,262940.0
Cities in Motion 2: Players Choice Vehicle Pack - DLC,306170.0
Anthem,2656490.0
Men of War: Vietnam,63940.0
Crayola Scoot,772530.0
Barotrauma,602960.0
Yooka-Laylee - Digital Deluxe,564251.0
Europa Universalis IV: Dharma Collection - DLC,8196.0
Assassin's Creed Origins - Deluxe Edition,1205240.0
WRC 9 Audi Quattro A2 1984 (Steam) - DLC,1530500.0
MONSTER HUNTER RISE - Deluxe Edition,21999.0
Iron Danger Supporter Pack - DLC,1130872.0
Tech Corp.,909970.0
Immortal Realms: Vampire Wars,1024480.0
Sword Art Online: Lost Song,1392840.0
Crusader Kings II: Conclave Content Pack - DLC,394321.0
Tyranny - Tales from the Tiers - DLC,647560.0
Tropico 5 - The Big Cheese - DLC,306391.0
Port Royale 3: Dawn of Pirates - DLC,215971.0
Planet Zoo: Arctic Pack - DLC,1648531.0
Ancient Space,249190.0
STAR WARS™ Episode I Racer,1205240.0
FIFA 22 ULTIMATE TEAM FIFA POINTS 750 - DLC,1205240.0
looK INside - Chapter 1,1119710.0
BATTLETECH - Urban Warfare - DLC,1047180.0
City of Gangsters: The German Outfit - DLC,1968891.0
Gravity Circuit - Official Soundtrack - DLC,1021790.0
ONE PIECE: PIRATE WARRIORS 4 - Ultimate Edition,1392840.0
ABRACA - Imagic Games,345990.0
Stealth Bastard Deluxe,209190.0
Resident Evil 4 - Separate Ways - DLC,1096900.0
Sid Meier?s Civilization® VI - Babylon Pack (Steam) - DLC,2158250.0
DJMAX RESPECT V - Lisrim Gear Pack - DLC,1356222.0
BAFL - Brakes Are For Losers,573070.0
Conan Exiles: Debaucheries of Derketo Pack - DLC,1147100.0
Codename Panzers Cold War,9850.0
Pathfinder Adventures,480640.0
Imperium Galactica II,490370.0
Hyperdimension Neptunia Re;Birth3 V Generation,353270.0
Sid Meier's Civilization V [Mac],235580.0
G.I. Joe: Operation Blackout,1432220.0
WALL-E,2690330.0
Dying Light - Snow Ops Bundle - DLC,2192770.0
The Protagonist: EX-1,1162570.0
Inertial Drift,1184480.0
Worms Blast,1061880.0
The Crew - Ultimate Edition,244930.0
Conan Exiles - Isle of Siptah Edition,15591.0
Mortal Kombat X: Kombat Pack 2 - DLC,1699950.0
Age of Wonders: Planetfall - Deluxe Edition Content - DLC,1078840.0
Gotcha Racing 2nd,848960.0
THE SIMS 4: KIDS ROOM STUFF - DLC,1235763.0
Costume Quest,1012381.0
Crookz - The Big Heist,310490.0
Codename Panzers Phase Two,411320.0
Age of Wonders: Planetfall - Deluxe Edition,1078840.0
Conan Exiles: Riders of Hyboria Pack - DLC,1173900.0
THE SIMS 4: LAUNDRY DAY - DLC,1995890.0
MotoGP 14,256390.0
Dying Light - White Death Bundle - DLC,2192770.0
Conway: Disappearance at Dahlia View,1548750.0
My Time At Portia - NPC Attire Package - DLC,1075041.0
Conan Chop Chop,1061880.0
MONOPOLY PLUS,2477010.0
DJMAX RESPECT V - Deemo Pack - DLC,1356220.0
DinoSystem,373750.0
Conan Exiles: Blood and Sand Pack - DLC,1134010.0
Cities: Skylines - After Dark - DLC,369150.0
Table Manners,1019450.0
Men of War: Vietnam Special Edition Upgrade Pack DLC - DLC,63942.0
Europa Universalis IV: DLC Collection - DLC,226665.0
Trident's Wake,704880.0
"Warhammer 40,000: Sanctus Reach - Legacy of the Weirdboy - DLC",623140.0
WRC 9 Barcelona SSS (Steam) - DLC,1530502.0
Arelite Core,466160.0
The Fog: Trap for Moths,1048900.0
AO Tennis 2,1072500.0
Heroes of Might & Magic V,61700.0
